AT2G36010;
AT2G35940;
AT2G35880;
AT2G36350;
AT2G36310;
AT2G36380;
AT2G36250;
AT2G36480;
AT2G36390;
AT2G36570;
AT2G36430;
AT2G36460;
AT2G21800;
AT2G22010;
AT2G21860;
AT2G21880;
AT2G22040///AT3G18140;
AT2G21960;
AT2G21790;
AT2G21830;
AT2G36850;
AT2G36910;
AT2G36950;
AT2G36830;
AT2G36900;
AT2G36885;
AT2G36870;
AT2G36835;
AT2G37020;
AT2G36930;
AT2G37040;
AT2G36990;
AT2G04480;
AT2G04360;
AT2G04550;
AT2G04540;
AT2G04530;
AT2G04305;
AT2G04400;
AT2G04570;
AT2G04350;
AT2G09990///AT5G18380;
AT2G40360;
AT2G40410;
AT2G40260;
AT2G40300;
AT2G40316;
AT2G40430;
AT2G40270;
AT2G40400;
AT2G40280;
AT2G46410;
AT2G46450;
AT2G46470;
AT2G46340;
AT2G46370;
AT2G24580;
AT2G24530;
AT2G24630;
AT2G24610;
AT2G24540;
AT2G24550;
AT2G21390;
AT2G21530;
AT2G21300;
AT2G21340;
AT2G21270;
AT2G21280;
AT2G21330;
AT2G21380;
AT2G21385;
AT2G21540;
AT2G21440;
AT2G21320;
AT2G20630;
AT2G20610;
AT2G20570;
AT2G20580;
AT2G13610;
AT2G13540;
AT1G60080;
AT1G59970;
AT1G60000;
AT1G60010;
AT1G59990;
AT1G26930;
AT1G26840;
AT1G26910;
AT1G26940;
AT1G26920;
AT1G26820;
AT1G26960;
AT1G26880;
AT1G31190;
AT1G09300;
AT1G09320;
AT1G09310;
AT1G09340;
AT1G04520;
AT1G04420;
AT1G04310;
AT1G04300;
AT1G04250;
AT1G04510;
AT1G04350;
AT1G04400;
AT2G04800;
AT2G04790;
AT2G04690;
AT2G04660;
AT2G04650;
AT2G04630;
AT2G04700;
AT2G04880;
AT2G04780;
AT2G04850;
AT2G04845;
AT2G04900;
AT2G04795;
AT2G04890;
AT2G11910;
AT2G25310;
AT2G25270;
AT2G25210;
AT2G25350;
AT2G25280;
AT2G01820;
AT2G01860;
AT2G01890;
AT2G01870;
AT2G01830;
AT2G16370///AT4G34570;
AT2G16280;
AT2G16270;
AT2G16440;
AT2G16430;
AT2G16365;
AT2G16400;
AT2G16380;
AT2G15400///AT2G15430;
AT2G27170;
AT2G17150;
AT2G16990;
AT2G17030;
AT2G17120;
AT2G17130;
AT2G17033;
AT2G24830;
AT2G24990///AT5G37350;
AT2G24820;
AT2G24970;
AT2G24790;
AT2G25010;
AT2G24860;
AT2G21630;
AT2G21590;
AT2G21660///AT3G13230;
AT2G21640;
AT2G21620;
AT2G21580;
AT2G42600;
AT2G42590;
AT2G42570;
AT2G42580;
AT2G07687;
AT2G12400;
AT2G31840;
AT2G31740;
AT2G31730;
AT2G31890;
AT2G31750;
AT2G31725;
AT2G31790;
AT2G04025;
AT2G04030;
AT2G29900;
AT2G29890;
AT2G22190;
AT2G22300;
AT2G22260;
AT2G22310;
AT2G22250;
AT2G22270;
AT2G22170;
AT2G22230;
AT2G22240;
AT2G28600;
AT2G28670;
AT2G28605;
AT2G28630;
AT2G31650;
AT1G05830///AT2G31650;
AT2G31660;
AT2G31670///AT2G31680;
AT2G31510;
AT2G31530;
AT2G31570;
AT2G31680;
AT2G31490;
AT2G31610///AT3G53870;
AT2G04050;
AT2G04040;
AT2G04090///AT2G04100;
AT2G04066///AT2G04080;
AT2G04160;
AT2G04039;
AT2G28720;
AT2G21230;
AT2G17250;
AT2G17220;
AT2G17240;
AT2G17230;
AT2G20490;
AT2G20450;
AT2G20515;
AT2G20530///AT4G28510;
AT2G40120;
AT2G03870;
AT2G03820;
AT2G04940;
AT2G05070///AT2G05100;
AT2G13370;
AT2G13360;
AT2G22120;
AT2G22080;
AT2G22100;
AT2G15240;
AT2G24762;
AT2G47170;
AT2G04270;
AT2G15320;
AT2G15270;
AT2G15290;
AT2G11520;
AT2G14120;
AT2G36160;
AT2G36145;
AT2G36130;
AT2G36170;
AT2G38800;
AT2G38810;
AT2G16510;
AT2G16570;
AT2G16500;
AT2G31400;
AT2G31440;
AT2G31450;
AT2G31360;
AT2G31390;
AT2G31410;
AT2G31380;
AT2G31370;
AT1G10490;
AT1G10500;
AT1G10570;
AT1G10580;
AT1G10610;
AT1G10590;
AT1G10550;
AT1G10510;
AT1G30720///AT1G30730;
AT1G30600;
AT1G30610;
AT1G30620;
AT1G30580;
AT1G30690;
AT1G30700;
AT1G05680;
AT1G05620;
AT1G05720;
AT1G05570;
AT1G05560;
AT1G36070;
AT1G54115;
AT1G54090;
AT1G54050;
AT1G54120;
AT1G54000///AT1G54010;
AT1G54140;
AT1G54030;
AT1G54100;
AT1G54130;
AT1G54080;
AT1G03160;
AT1G03070;
AT1G03060;
AT1G03100;
AT1G03130;
AT1G03110;
AT1G78510;
AT1G78610;
AT1G78620;
AT1G78650;
AT1G78630;
AT1G78570;
AT1G78660;
AT1G65230;
AT1G65220;
AT1G65190///AT1G65250;
AT2G27200;
AT2G27190;
AT2G16090;
AT2G16060;
AT2G16005;
AT2G05230///AT2G05250;
AT2G05320;
AT2G05310///AT4G13500;
AT2G18190;
AT2G18160///AT2G18162;
AT2G18170;
AT2G17580;
AT2G17530;
AT2G17500;
AT2G17560;
AT2G17570;
AT2G17510;
AT2G17630;
AT2G17620;
AT1G23900///AT1G23940;
AT1G23960;
AT1G24050;
AT1G23850;
AT1G24020;
AT1G23860;
AT1G23890;
AT1G23230;
AT1G23280;
AT1G23360;
AT1G23330;
AT1G23380;
AT1G23380;
AT1G23400;
AT1G23410;
AT1G23390;
AT1G23310;
AT1G23260;
AT1G54440;
AT1G54350;
AT1G54200;
AT1G54510;
AT1G54260;
AT1G54370;
AT1G54390;
AT1G54460;
AT1G54500;
AT1G54520;
AT1G54250///AT3G59600;
AT1G54410;
AT1G54320;
AT1G54220;
AT1G54380;
AT1G75760;
AT1G75730;
AT1G75710;
AT1G75690;
AT1G75640;
AT1G75780;
AT1G75680;
AT1G75750;
AT1G75510;
AT1G75670;
AT1G75660;
AT1G65700;
AT1G65840;
AT1G16270///AT1G79570;
AT1G79410;
AT1G79560;
AT1G16300///AT1G79530;
AT1G79520;
AT1G79470;
AT1G79510;
AT1G79390;
AT1G79380;
AT1G79430;
AT1G79460;
AT1G79440;
AT1G59820;
AT1G59840;
AT1G59890;
AT1G59760;
AT1G59720;
AT1G59830;
AT1G59740;
AT1G59960;
AT1G59750;
AT1G59700;
AT1G64790;
AT1G64960;
AT1G64980;
AT1G65010;
AT1G64750;
AT1G64850;
AT1G64770;
AT1G64860;
AT1G64880;
AT1G64900;
AT1G64720;
AT1G14780;
AT1G14790;
AT1G14850;
AT1G14910;
AT1G14970;
AT1G14700;
AT1G14730;
AT1G14870///AT1G14880;
AT1G14830;
AT1G14900;
AT1G14740;
AT1G14670;
AT1G14710;
AT1G14920;
AT1G20920;
AT1G20910;
AT1G20850;
AT1G20840;
AT1G20960;
AT1G21010;
AT1G20930;
AT1G20900;
AT1G20950;
AT1G11730;
AT1G11670;
AT1G11660;
AT1G11780;
AT1G11755///AT1G11760;
AT1G11600;
AT1G11680;
AT1G11750;
AT1G11790;
AT1G13080;
AT1G13110;
AT1G13120;
AT1G13160;
AT1G13170;
AT1G12990;
AT1G13180;
AT1G13210;
AT1G13000;
AT1G13020;
AT1G13030;
AT1G13090;
AT1G13060///AT3G26340;
AT1G13195;
AT1G10850;
AT1G10760;
AT1G10740;
AT1G10730;
AT1G10840;
AT1G10830;
AT1G10780;
AT1G28660///AT1G28670;
AT1G28570;
AT1G28530;
AT1G28760;
AT1G28600;
AT1G28610;
AT1G28580;
AT1G16340;
AT1G16350;
AT1G16390;
AT1G16260;
AT1G16280;
AT1G16190;
AT1G16240;
AT1G16460;
AT1G16520;
AT1G07950///AT1G16430;
AT1G16470;
AT1G16400///AT1G16410;
AT1G43560;
AT1G43580;
AT1G75800;
AT1G75820;
AT1G75980;
AT1G76020;
AT1G76060;
AT1G75860;
AT1G75810;
AT1G75880;
AT1G75900;
AT1G76010;
AT1G75990;
AT1G62740;
AT1G62780;
AT1G62810;
AT1G62830;
AT1G62820;
AT1G62760;
AT1G62730;
AT1G62770;
AT1G62750;
AT1G14020;
AT1G14030;
AT1G14090;
AT1G14130;
AT1G14210;
AT1G14240;
AT1G14000;
AT1G14230///AT1G14250;
AT1G13930;
AT1G14060;
AT1G14150;
AT1G13980;
AT1G06620;
AT1G03630///AT1G06590;
AT1G06560;
AT1G06550;
AT1G06470;
AT1G06450;
AT1G06430;
AT1G06460;
AT1G06500;
AT1G06680;
AT1G06630;
AT1G06690;
AT1G06570;
AT1G06670;
AT1G06640;
AT1G06650;
AT1G15170;
AT1G15280;
AT1G15290;
AT1G15330;
AT1G15370;
AT1G15110;
AT1G15440;
AT1G15490;
AT1G15100;
AT1G15400;
AT1G15120;
AT1G15250;
AT1G15080;
AT1G15260;
AT1G15350;
AT1G15340;
AT1G15310;
AT1G15180;
AT1G15200;
AT1G15140;
AT1G15390;
AT1G15230;
AT1G15420;
AT1G31280;
AT1G31350;
AT1G31360;
AT1G31330///AT1G64625;
AT1G31300;
AT1G34210;
AT1G34320;
AT1G34310;
AT1G34300;
AT1G34260;
AT1G34270;
AT1G34200;
AT1G17190;
AT1G17180;
AT1G17170;
AT1G17160;
AT1G17130;
AT1G17110;
AT1G17070;
AT1G17060;
AT1G17050;
AT1G17210;
AT1G17100;
AT1G17140;
AT1G17200;
AT1G17220;
AT1G21700;
AT1G21740;
AT1G21610;
AT1G21830;
AT1G21830;
AT1G21780;
AT1G21690;
AT1G21600;
AT1G11270;
AT1G11170;
AT1G11130;
AT1G11130;
AT1G11240;
AT1G11190;
AT1G11310;
AT1G11260;
AT1G11280;
AT1G50240;
AT1G50200;
AT1G50250;
AT1G50370;
AT1G50170;
AT1G50320;
AT1G50380;
AT1G50300;
AT1G23440;
AT1G47600///AT1G51470;
AT1G47570;
AT1G47550///AT1G47560;
AT1G47530;
AT1G47490///AT1G47500;
AT1G47670;
AT1G47410;
AT1G47710;
AT1G47720;
AT1G49430;
AT1G49400;
AT1G49390;
AT1G49380;
AT1G49350;
AT1G49500;
AT1G49300;
AT1G49410;
AT1G34750;
AT1G34770;
AT1G34640;
AT1G72810;
AT1G72940;
AT1G73080///AT1G73090;
AT1G73150;
AT1G73030;
AT1G73060///AT1G73066;
AT1G73120;
AT1G73100;
AT1G72970;
AT1G73110;
AT1G72990;
AT1G64200;
AT1G64190;
AT1G64050;
AT1G64220;
AT1G64185;
AT1G64150;
AT1G64040;
AT1G63980;
AT2G48130;
AT2G48140;
AT1G27595;
AT1G27650;
AT1G27630;
AT1G27600;
AT1G27530;
AT1G27520;
AT1G70980///AT5G56680;
AT1G71010;
AT1G70760;
AT1G70790;
AT1G70780;
AT1G70940;
AT1G42470;
AT1G42440;
AT1G68720;
AT1G68650;
AT1G68580;
AT1G68570;
AT1G68590;
AT1G68680;
AT1G68660;
AT1G68560;
AT1G48310;
AT1G48350;
AT1G48330;
AT1G48320;
AT1G48300;
AT1G48360;
AT1G48410;
AT1G48370;
AT1G53880///AT1G53900;
AT1G53920;
AT1G53870///AT1G53890;
AT1G53910;
AT1G53800;
AT2G01070;
AT2G01120;
AT2G01110;
AT2G01060;
AT2G01100;
AT2G01080;
AT2G01090;
AT1G74720;
AT1G74690;
AT1G74740;
AT1G75010;
AT1G74700;
AT1G75020;
AT1G74840;
AT1G74730;
AT1G74970;
AT1G74920;
AT1G74910;
AT1G74880;
AT1G74960;
AT1G78050;
AT1G78060;
AT1G77810;
AT1G77840;
AT1G77930;
AT1G78040;
AT1G78020;
AT1G78070;
AT1G78000;
AT1G77850;
AT1G77920;
AT1G52730;
AT1G52510;
AT1G52420;
AT1G52670;
AT1G52720;
AT1G52590;
AT1G52600;
AT1G52690;
AT1G52500;
AT1G02900;
AT1G02940;
AT1G02910;
AT1G02810;
AT1G02970;
AT1G02740;
AT1G02730;
AT1G02840;
AT1G02960;
AT1G02870;
AT1G02860;
AT1G02816;
AT1G02780;
AT1G59500///AT4G37390;
AT1G59560;
AT1G59580;
AT1G59600;
AT1G59650;
AT1G59540;
AT1G56120///AT1G56130///AT1G56140;
AT1G56080;
AT1G56050;
AT1G56020;
AT1G55980///AT1G56000;
AT1G56150;
AT1G56145;
AT1G56110;
AT1G56170;
AT1G56180;
AT1G79950;
AT1G80060;
AT1G80070;
AT1G80050;
AT1G80190;
AT1G80210///AT3G06820;
AT1G80240///AT2G44100;
AT1G80180;
AT1G80130;
AT1G79990;
AT1G79940;
AT1G79920///AT1G79930;
AT1G80245;
AT1G80040;
AT1G79990;
AT1G80030;
AT1G80170;
AT1G20570///AT1G80260;
AT1G35660;
AT1G35550;
AT1G35670;
AT1G35560;
AT1G35680;
AT1G33811;
AT1G33780;
AT1G33680;
AT1G33680;
AT1G33800;
AT1G33810;
AT1G33790;
AT1G64460;
AT1G64550;
AT1G64570;
AT1G64580;
AT1G64600;
AT1G64628///AT1G64630;
AT1G64640;
AT1G64470;
AT1G64680;
AT1G64670;
AT1G64620;
AT1G64490;
AT1G64430;
AT1G64510;
AT1G64590;
AT1G64660;
AT1G64500;
AT1G65960;
AT1G65860;
AT1G65920;
AT1G65980;
AT1G65930;
AT1G65900;
AT1G22530;
AT1G22440;
AT1G22430;
AT1G22410;
AT1G22400;
AT1G22610;
AT1G22590;
AT1G80680;
AT1G80750;
AT1G80770;
AT1G80870;
AT1G80930;
AT1G80700///AT1G80980;
AT1G80780;
AT1G80800;
AT1G80790;
AT1G80840;
AT1G80690;
AT1G80830;
AT1G80670;
AT1G80720;
AT1G80860;
AT1G65040;
AT1G65070;
AT1G65080;
AT1G50640;
AT1G50500;
AT1G50440;
AT1G50660;
AT1G50670;
AT1G50510;
AT1G50620;
AT1G50570;
AT1G50490;
AT1G50450;
AT1G50410;
AT1G50630;
AT1G50420;
AT1G50575;
AT1G11440;
AT1G11520///AT4G21660;
AT1G11390;
AT1G11410;
AT1G11420;
AT1G11380;
AT1G11400;
AT1G11430;
AT1G11545;
AT1G11580;
AT1G11480;
AT1G10670;
AT1G10640;
AT1G15910///AT4G00380;
AT1G16040;
AT1G16070;
AT1G15920;
AT1G16180;
AT1G15940;
AT1G16020;
AT1G15980;
AT1G15930;
AT1G16170;
AT1G15950;
AT1G16080;
AT1G16010;
AT1G30440;
AT1G30490;
AT1G30520;
AT1G30530;
AT1G30510;
AT1G30480;
AT1G08340;
AT1G08130;
AT1G08260;
AT1G08310;
AT1G08220;
AT1G08230;
AT1G08315;
AT1G08210;
AT1G15660;
AT1G15570;
AT1G15580;
AT1G15500///AT1G80300;
AT1G15550;
AT1G76100;
AT1G76140;
AT1G76240;
AT1G76260;
AT1G76310;
AT1G76320;
AT1G76180;
AT1G76120;
AT1G76080;
AT1G76340;
AT1G76130;
AT1G76200;
AT1G76300;
AT1G76090;
AT1G76160;
AT1G47813///AT1G47820;
AT1G47870;
AT1G08420///AT2G27210;
AT1G08490;
AT1G08500;
AT1G08380;
AT1G08350;
AT1G08460;
AT1G08510;
AT1G08450;
AT1G08370;
AT1G08360;
AT1G08520;
AT1G32630;
AT1G32750;
AT1G32790;
AT1G32700;
AT1G32640;
AT1G18485;
AT1G18400;
AT1G18390;
AT1G18370;
AT1G18360;
AT1G18320///AT3G10110;
AT1G18450;
AT1G18480;
AT1G47340;
AT1G47330;
AT1G47400;
AT1G47310;
AT1G50140;
AT1G50030;
AT1G49970;
AT1G50020;
AT1G50110;
AT1G49950;
AT1G49975;
AT1G27670;
AT1G27680;
AT1G19750///AT1G27840;
AT1G27770;
AT1G27760;
AT1G01860;
AT1G01920;
AT1G01940;
AT1G01970;
AT1G49750;
AT1G49600;
AT1G49660;
AT1G49650;
AT1G49740;
AT1G49560;
AT1G49730;
AT1G49720;
AT1G49760;
AT1G33050;
AT1G33060;
AT1G33240;
AT1G33080;
AT1G01060;
AT1G01120;
AT1G01170;
AT1G01080;
AT1G01140;
AT1G01160;
AT1G01090;
AT1G01040;
AT1G01640;
AT1G01740;
AT1G01770;
AT1G01780;
AT1G01730;
AT1G01720;
AT1G01820;
AT1G01790;
AT1G01800;
AT1G63610;
AT1G63500;
AT1G63480;
AT1G63470;
AT1G63420;
AT1G63640;
AT1G63460;
AT1G71692;
AT1G71697;
AT1G71720;
AT1G71730;
AT1G71790;
AT1G71840;
AT1G71870;
AT1G71750;
AT1G71780;
AT1G71695;
AT1G71810;
AT1G71830;
AT1G71710;
AT1G71860;
AT1G14300;
AT1G14370;
AT1G14390;
AT1G14480;
AT1G14310;
AT1G14380;
AT1G14280;
AT1G14260;
AT1G14270;
AT1G14400;
AT1G14510;
AT1G14340;
AT1G14345;
AT1G14450;
AT1G14350;
AT1G14410;
AT1G28420;
AT1G28410;
AT1G28400;
AT1G28390;
AT1G28520;
AT1G28340;
AT1G28395;
AT1G28380;
AT1G21160;
AT1G21130;
AT1G21090;
AT1G21070;
AT1G21065///AT4G02440;
AT1G07705;
AT1G07670///AT1G07810;
AT1G07650;
AT1G07615///AT1G07620;
AT1G07870;
AT1G07590///AT1G07600;
AT1G07660///AT1G07820;
AT1G07790;
AT1G07890;
AT1G07750;
AT1G07700;
AT1G07830;
AT1G07840;
AT1G07720;
AT1G18840;
AT1G18730;
AT1G18700;
AT1G18880;
AT1G18680;
AT1G18670;
AT1G18870;
AT1G18740;
AT1G18800;
AT1G18810;
AT1G18660;
AT1G18850;
AT1G18720;
AT1G05470;
AT1G05380;
AT1G05440;
AT1G05410;
AT1G05385;
AT1G79580;
AT1G79820;
AT1G79610;
AT1G79630;
AT1G79640;
AT1G79670;
AT1G79590;
AT1G79710;
AT1G79720;
AT1G79730;
AT1G79810;
AT1G79790;
AT1G79650;
AT1G79600;
AT1G79690;
AT1G79750;
AT1G41880///AT3G55750;
AT1G41830;
AT1G53070;
AT1G53060;
AT1G53050;
AT1G53000;
AT1G52980;
AT1G53165;
AT1G53030;
AT1G53035;
AT1G53090;
AT1G44750;
AT1G44835;
AT1G44900;
AT1G44910;
AT1G44800;
AT1G44790;
AT1G44810;
AT1G44920;
AT1G35780;
AT1G36990;
AT1G36940;
AT1G36980;
AT1G48430;
AT1G48450;
AT1G48460;
AT1G48550;
AT1G48560;
AT1G48620;
AT1G48610;
AT1G48520;
AT1G48480;
AT1G48598///AT1G48600;
AT1G05850;
AT1G05890;
AT1G05810;
AT1G26640;
AT1G26660;
AT1G26730;
AT1G26760;
AT1G26740;
AT1G26690;
AT1G26665;
AT1G20070;
AT1G20020;
AT1G19980;
AT1G20100;
AT1G20190;
AT1G20200;
AT1G20090;
AT1G20010;
AT1G20110;
AT1G20220;
AT1G32810;
AT1G32930;
AT1G32860;
AT1G32990;
AT1G32900;
AT1G32870;
AT1G32920;
AT1G12820;
AT1G12860;
AT1G12900;
AT1G12910;
AT1G12845;
AT1G12920///AT3G26618;
AT1G12800;
AT1G12830;
AT1G12930;
AT1G12810;
AT1G12840;
AT1G12780;
AT1G12880;
AT1G34460///AT5G06150;
AT1G34430;
AT1G34570///AT3G15750;
AT1G04910;
AT1G04830;
AT1G04800;
AT1G04760;
AT1G04850;
AT1G04970;
AT1G04960;
AT1G04900;
AT1G04990;
AT1G04950;
AT1G04790;
AT1G04870;
AT1G19800;
AT1G19715;
AT1G19600;
AT1G19710;
AT1G19680;
AT1G19740;
AT1G19770;
AT1G19660///AT1G75380;
AT1G19730;
AT1G19550///AT1G19570;
AT1G19650;
AT1G62970;
AT1G62880;
AT1G63000;
AT1G63010;
AT1G75450;
AT1G75440;
AT1G75420;
AT1G75400;
AT1G75310;
AT1G75460;
AT1G75350;
AT1G75340;
AT1G07570;
AT1G07520;
AT1G07510;
AT1G07410;
AT1G07390;
AT1G07380;
AT1G07280;
AT1G07420;
AT1G07320;
AT1G07470///AT1G07480;
AT1G07370;
AT1G07350;
AT1G07360;
AT1G07310;
AT1G07440;
AT1G17480;
AT1G17460;
AT1G17350;
AT1G17340;
AT1G17330;
AT1G17410;
AT1G17360;
AT1G17470;
AT1G17490;
AT1G17370;
AT1G17440;
AT1G01290;
AT1G01420;
AT1G01430;
AT1G01320;
AT1G01320;
AT1G01300;
AT1G01360;
AT1G01230;
AT1G01370;
AT1G26620;
AT1G26580;
AT1G26520;
AT1G26450;
AT1G26370;
AT1G26440;
AT1G26460;
AT1G26560;
AT1G26570;
AT1G26470;
AT1G12160;
AT1G12140;
AT1G12120;
AT1G12250;
AT1G12240;
AT1G53530;
AT1G53490;
AT1G53440;
AT1G53510;
AT1G53460;
AT1G53520;
AT1G53560;
AT1G53645;
AT1G53500;
AT1G53580;
AT1G53590;
AT1G45050;
AT1G45150;
AT1G45180;
AT1G45000;
AT1G45145;
AT1G45130;
AT1G06010;
AT1G06110;
AT1G06090///AT1G06120;
AT1G06070;
AT1G06130;
AT1G06080;
AT1G02520///AT1G02530;
AT1G02690;
AT1G02560;
AT1G02640;
AT1G02660;
AT1G02475;
AT1G21560;
AT1G21570///AT1G21580;
AT1G21590;
AT1G21370;
AT1G21400///AT5G34780;
AT1G21350;
AT1G21460;
AT1G21500;
AT1G29270;
AT1G29120;
AT1G29220;
AT1G29250;
AT1G29310;
AT1G29330;
AT1G29070;
AT1G29050;
AT1G29195;
AT1G29260;
AT1G17290///AT1G72330;
AT1G21910;
AT1G21880;
AT1G43770;
AT1G43850;
AT1G43860;
AT1G43800;
AT1G43890;
AT1G43670;
AT1G43690;
AT1G43700;
AT1G06930;
AT1G06900;
AT1G06890;
AT1G06850;
AT1G06820;
AT1G06790;
AT1G06770;
AT1G06720;
;
AT1G06760;
AT1G06780;
AT1G06800;
AT1G06700;
AT1G14650;
AT1G14610;
AT1G14620;
AT1G06200;
AT1G06220///AT5G25230;
AT1G06230;
AT1G06290///AT3G06690;
AT1G06240;
AT1G06190;
AT1G78340;
AT1G78310;
AT1G78300;
AT1G78370;
AT1G78380;
AT1G78420;
AT1G49040;
AT1G48970;
AT1G49170;
AT1G48950;
AT1G49240;
AT1G49140///AT3G18410;
AT1G49010;
AT1G49200;
AT1G49050;
AT1G48120;
AT1G48110;
AT1G48090;
AT1G48140;
AT1G48170;
AT1G48160;
AT1G48210;
AT1G48050;
AT1G48030;
AT1G17500;
AT1G17520;
AT1G17580;
AT1G17550;
AT1G17560;
AT1G17650;
AT1G17620;
AT1G17530;
AT1G32490;
AT1G32520;
AT1G32530;
AT1G32470;
AT1G32400;
AT1G32410;
AT1G32500;
AT1G32360;
AT1G32440;
AT1G19380;
AT1G19485;
AT1G19540;
AT1G19520;
AT1G19360;
AT1G19440;
AT1G19530;
AT1G19520;
AT1G19310;
AT1G19330;
AT1G19370;
AT1G19430;
AT1G19450;
AT1G07970;
AT1G07990;
AT1G08030;
AT1G08110;
AT1G07980;
AT1G62330;
AT1G62420///AT1G62422;
AT1G62380;
AT1G53180;
AT1G53200;
AT1G53290;
AT1G53380;
AT1G53280;
AT1G53230;
AT1G53210;
AT1G53320;
AT1G53400;
AT1G53310;
AT1G55850;
AT1G55890;
AT1G55900;
AT1G55930;
AT1G55910;
AT1G55920;
AT1G55960;
AT1G55840;
AT2G43780;
AT2G43770;
AT2G43690;
AT2G43680;
AT2G43650;
AT2G43630;
AT2G43610;
AT2G43850;
AT2G43810;
AT2G43800;
AT2G43750;
AT2G43820;
AT2G43760;
AT2G47310;
AT2G47350;
AT2G47380;
AT2G47230;
AT2G47250;
AT2G47260;
AT2G47400;
AT2G47320;
AT2G47240;
AT2G47330;
AT2G43370;
AT2G43480;
AT2G43560;
AT2G43520;
AT2G43550;
AT2G43360;
AT2G43535;
AT2G43420;
AT2G43510;
AT2G41800;
AT2G41780;
AT2G41730;
AT2G41720;
AT2G41850;
AT2G41830;
AT2G41820;
AT2G41700;
AT2G41710;
AT2G41760;
AT2G41705;
AT1G47270;
AT1G47250;
AT1G47230;
AT1G47210;
AT1G51570;
AT1G51460;
AT1G51540;
AT1G51590;
AT1G51510;
AT1G51600;
AT1G51500;
AT1G10930;
AT1G10910;
AT1G10900;
AT1G11090;
AT1G11050;
AT1G11020;
AT1G10960;
AT1G11000;
AT1G68330;
AT1G68140;
AT1G68220;
AT1G68185;
AT1G72420;
AT1G72410;
AT1G72390;
AT1G72310;
AT1G72500;
AT1G72470;
AT1G72440;
AT1G72430;
AT1G72340;
AT1G72320;
AT1G69880;
AT1G69935;
AT1G69870;
AT1G69830;
AT1G69800;
AT1G69850;
AT1G69770;
AT1G66590///AT1G69750;
AT1G69640;
AT1G69780;
AT1G69680;
AT1G69700;
AT1G69620;
AT1G69740;
AT1G69690;
AT1G73980;
AT1G73970;
AT1G73960;
AT1G73880///AT1G73885;
AT1G73870;
AT1G74050///AT1G74060;
AT1G74040;
AT1G74010;
AT1G74100;
AT1G74070;
AT1G73940;
AT1G74020;
AT1G73990;
AT1G69310;
AT1G69250;
AT1G69220;
AT1G69200;
AT1G69270;
AT1G69420;
AT1G69400;
AT1G69410;
AT1G69380;
AT1G69295;
AT1G69390;
AT1G69210;
AT1G69370;
AT1G69360;
AT1G70530;
AT1G70550;
AT1G70630;
AT1G70480;
AT1G70490;
AT1G70620;
AT1G70610;
AT1G70580;
AT1G63880;
AT1G63830;
AT1G63810;
AT1G63800;
AT1G63780;
AT1G63970;
AT1G63840;
AT1G80370;
AT1G80270;
AT1G80280;
AT1G80290;
AT1G80310///AT1G80320;
AT1G80550;
AT1G80410;
AT1G80480;
AT1G80380;
AT1G80560;
AT1G80530;
AT1G80350;
AT1G80510;
AT1G63670;
AT1G63660;
AT1G63770;
AT1G63720;
AT1G74320;
AT1G74310;
AT1G74280///AT1G74290;
AT1G74260;
AT1G74250;
AT1G74240;
AT1G74210;
AT1G74270;
AT1G68540;
AT1G68500;
AT1G68520;
AT1G68530;
AT1G68550///AT1G68552;
AT1G74440;
AT1G74510;
AT1G74600;
AT1G74670;
AT1G74380;
AT1G74390;
AT1G74660;
AT1G74370;
AT1G74500;
AT1G74410;
AT1G74640;
AT1G74460;
AT1G74560;
AT1G74470;
AT1G70730;
AT1G70710;
AT1G67550;
AT1G67580;
AT1G67630;
AT1G52910;
AT1G52740;
AT1G52870;
AT1G52930;
AT1G79880;
AT1G79830;
AT1G79870;
AT1G79850;
AT1G71970;
AT1G71920///AT5G10330;
AT1G71950;
AT1G71880;
AT1G33940///AT5G18700;
AT1G36390;
AT1G36370;
AT1G36320;
AT1G36310;
AT1G66270///AT1G66280;
AT1G66340;
AT1G66400;
AT1G66330;
AT1G66410;
AT1G66350;
AT1G66430;
AT1G63220;
AT1G63290;
AT1G73170;
AT1G73250;
AT1G73230;
AT1G73240;
AT1G73320;
AT1G73180;
AT1G73177;
AT1G35470;
AT1G35430;
AT1G35420;
AT1G78180;
AT1G78210;
AT1G78120;
AT1G78130;
AT1G78150;
AT1G78140;
AT1G78100;
AT1G73720;
AT1G73760;
AT1G73830;
AT1G73650;
AT1G73660;
AT1G73630;
AT1G73655;
AT1G73670;
AT1G73750;
AT1G29940;
AT1G30080;
AT1G30070;
AT1G29970;
AT1G29950///AT1G29951///AT1G29952;
AT1G29980;
AT1G68790;
AT1G68850;
AT1G68830;
AT1G68050///AT5G23410///AT5G42730;
AT1G67910;
AT1G68120;
AT1G68080;
AT1G68060;
AT1G67940;
AT1G68100;
AT1G68000;
AT1G67870;
AT1G67865;
AT1G68010;
AT1G53730;
AT1G53720;
AT1G53670;
AT1G76500;
AT1G76510;
AT1G76550;
AT1G76570;
AT1G76580;
AT1G76630;
AT1G76560;
AT1G76590;
AT1G76540;
AT1G76600;
AT1G76450;
AT1G76490;
AT1G76620;
AT1G75130;
AT1G19350///AT1G75080;
AT1G75090;
AT1G75100;
AT1G34355;
AT1G34370;
AT1G71340;
AT1G71220;
AT1G71270///AT1G71300;
AT1G71260;
AT1G71480;
AT1G71350;
